LATITUDE,LONGITUDE,Au_ppm,SAMPLE_TYPE
62.550791386819114,-141.88265905342533,0.006244311096678501,Rock
66.30416217229687,-164.7082926074444,0.05625980052176224,Stream
67.54527819892891,-141.72290815901667,0.014563990352471296,Stream
59.4520486496061,-163.96416211318618,0.007395813324834572,Soil
56.540726943387476,-143.6125652712463,0.012382918917971315,Stream
58.19109227558718,-152.3351733819288,0.02169377633154216,Soil
60.97950904076759,-141.1688448931368,0.011911387101704429,Rock
66.45220672291491,-163.22888244635044,0.00522791079045712,Soil
67.0502281655888,-151.7074971743683,0.014656104133987224,Stream
55.09732982743667,-141.73673914514163,0.009326189393395128,Stream
62.15046223608592,-152.44565173991643,0.015023873210856922,Soil
60.84375404408291,-149.8944326847537,0.013060945472494317,Soil
58.10950934659022,-148.30203146436918,0.020399684178142048,Stream
56.67811514267156,-154.09101444557345,0.012148459928713485,Rock
59.72661239965079,-149.93860607798248,0.07214745673957891,Rock
68.20073585477527,-150.9764565138456,0.002591335712643005,Soil
59.524841048290575,-143.37220774821625,0.03723713741512687,Rock
62.263068704407125,-163.90928687180502,0.02114587214267438,Stream
64.84226542453248,-158.25688344978647,0.002863948533783674,Soil
60.090814433310115,-142.1901243821626,0.010892068145499601,Stream
68.60494915809345,-143.63366918661802,0.011728911840877479,Stream
68.47426212918955,-154.0642379331429,0.006122862407878423,Rock
58.5249521415551,-150.11681765276313,0.010636920664159834,Soil
61.9614790824934,-158.3428516084528,0.005990549935664488,Soil
59.21229633743478,-160.48509216662973,0.04183228609961643,Rock
58.987766921284546,-153.87123828144044,0.038878743068704515,Stream
55.51641726296346,-156.51954652737473,0.03143346015589156,Stream
63.533900675718556,-150.99225331557906,0.04410664877586823,Stream
62.03750632520406,-163.13436871284037,0.0034156538576793913,Stream
55.72070251749985,-141.614524616012,0.006565324406798579,Soil
58.90105049931256,-141.33094213248953,0.018154672944705998,Soil
67.71572240353315,-148.24411886352613,0.008235179695711796,Rock
58.35386646933762,-152.1336872077411,0.03342199710493503,Rock
57.02852820927713,-157.57133720912813,0.00984681886734834,Soil
61.85233864388588,-145.46891952703322,0.015228765206200007,Soil
68.79910635754841,-148.5664518587069,0.03631531249789043,Stream
58.38877380116101,-161.09719345572262,0.013212632137024153,Stream
64.4098976636823,-143.1377475721478,0.013086545187922747,Rock
65.66267461460205,-145.25910616984396,0.051923393971979745,Soil
58.32692561589359,-142.20480208099383,0.005430316504496635,Rock
65.19502888056604,-147.58273179867936,0.038624361442508505,Soil
60.14896385806954,-150.27803529754104,0.03572767466521019,Stream
63.85228162831011,-154.96216712902515,0.016105777236230093,Rock
63.869415950652524,-142.61451639950369,0.021535061190854653,Rock
62.50084557704662,-144.2144666519902,0.006980791404214769,Soil
56.26405678076171,-163.91475191745144,0.013792644952229236,Stream
66.69423493824934,-164.36719261206596,0.006348640217471781,Rock
59.4909209096043,-155.96487919492682,0.010817783719429938,Stream
57.611259145597955,-145.54672006123602,0.036813478781884054,Rock
55.570851981766694,-141.30537289644133,0.005472990925428712,Stream
63.27250120463539,-161.3899946135153,0.0033822195235452767,Soil
64.48590106579195,-150.74086283154875,0.007151324631261675,Rock
55.23222960498999,-155.85861944085548,0.018801400679569036,Rock
62.16930281618993,-141.72205445244953,0.005294696693529422,Stream
58.17094085277113,-144.789145844743,0.06453330076362991,Stream
64.0324190657323,-144.8801110869327,0.0038551265619535878,Rock
57.44113000606988,-153.75136416492072,0.06332880161578172,Soil
64.67312833343452,-155.04433194389603,0.024195017998709007,Stream
60.414294848207525,-158.43823027366304,0.012614226851714993,Stream
68.11421984231428,-163.64698808037775,0.004929049607566629,Stream
56.925293218043905,-144.2466629698787,0.01886422393357279,Rock
59.77492891470362,-145.49037578087814,0.018098360885397378,Rock
56.58862929736825,-141.00677584113288,0.024518818037665646,Rock
67.94571065589987,-141.08071591022627,0.013943029736384725,Rock
67.28275094733374,-151.66963906553696,0.025333203363045488,Soil
58.61118278801218,-146.54430203566776,0.013662729219695552,Soil
64.23977664447851,-142.32562248282173,0.015375061441897576,Rock
66.44111080281702,-144.60846262374213,0.02441990684137508,Soil
62.772811362392474,-159.06364555816324,0.0034785981259874365,Stream
62.41510809698409,-154.18694075255775,0.007266910317070677,Stream
58.38593207260632,-161.90017403636412,0.015479105293304037,Stream
56.30343874928259,-142.10277534579066,0.012528773106349552,Rock
67.56102061134658,-150.45180877317887,0.019491366494293904,Stream
67.60585280028663,-159.51257266791688,0.0122849911546177,Soil
63.86342040182575,-148.87918357425943,0.03267973488045229,Rock
59.74641707468181,-150.1649222290105,0.014081034194022127,Soil
59.888934044577255,-156.40409476721183,0.008695811583572044,Stream
65.16337950418335,-162.2746177872089,0.010963258812829028,Stream
67.55954363933608,-148.88224330577282,0.010241141009464216,Stream
67.41920993971164,-152.51261517830895,0.030088135014971013,Rock
65.91825764200674,-146.46435859834466,0.005637989329180058,Soil
63.98844304616003,-152.51607597331216,0.05415654598889788,Rock
56.17795950993068,-144.54764399235503,0.019057163668420602,Rock
57.262801997324594,-151.75423586941235,0.0212545162276917,Stream
67.57975863937911,-151.53748868315074,0.04869125290374732,Rock
63.49000683523426,-143.96031353619972,0.0714460358679682,Rock
55.12875872263282,-155.31641121090246,0.026706179314002154,Stream
56.42060160012445,-161.78363451718462,0.0017905774085083584,Rock
64.28902476751279,-164.30921576847987,0.002722922128647675,Stream
55.07086217384706,-146.87670586383314,0.007991243673226785,Stream
57.25131271984498,-150.11257076751684,0.01805461674339215,Stream
62.682273051132206,-148.10208556561864,0.03625312572710344,Stream
64.68653276769771,-159.88886012378615,0.0069871044938523575,Rock
64.12745763303641,-161.72708458591754,0.011675080617103994,Stream
58.13977033244784,-164.65092802397083,0.003638467935879708,Stream
64.9705090988655,-156.58589858864167,0.010937904987380438,Rock
58.3214872249552,-150.8419755154888,0.006291327889258298,Rock
59.55559577422975,-155.58614291760642,0.008129570863168461,Soil
65.45087967165233,-154.5006018714305,0.007119399831593583,Rock
64.094860586661,-143.30019133215004,0.008138251630657442,Rock
66.88912774691849,-156.6418687914408,0.03911136223590046,Soil
64.20658049220481,-152.66425226016455,0.011052350961820263,Rock
62.9563204466966,-146.19232769421257,0.18165056595884466,Rock
56.311446749593294,-155.4829732242895,0.01958502675316433,Rock
60.14802124283207,-150.06991919453102,0.025785659742384268,Rock
58.71283314754416,-144.30327099007812,0.008017466582121933,Soil
58.41585500730717,-142.2115050322166,0.022734402503727408,Rock
68.62214776653424,-161.4702364577031,0.005889219622784911,Rock
60.50336814533465,-142.76189699612414,0.017068300987499854,Soil
67.48865177247959,-153.1892089660911,0.1627770365172228,Stream
63.83594076396168,-158.802134680825,0.013162286891319866,Soil
66.12735824958308,-153.98074185028173,0.053451484680600014,Stream
62.036919303472686,-141.47921819314854,0.00815362332971491,Soil
63.07665438476903,-153.17716574417113,0.02229336586908495,Soil
61.895247713464094,-157.1099613530998,0.06820312295978338,Rock
57.73340182917262,-149.79837949639858,0.011202630292739827,Stream
65.11432961366107,-159.23650514932336,0.05719338593399584,Rock
58.93081307417198,-163.17928012539207,0.01360501845487303,Stream
55.340423530040354,-161.90688667414443,0.004647787954618448,Soil
64.03661214270035,-161.92689986501347,0.01629015787638761,Soil
57.479549511698686,-161.35433535570493,0.018727335819718974,Stream
68.1664201809408,-161.66814785641415,0.015308679720137925,Rock
68.35500007803623,-149.61900612472286,0.006127827810768174,Rock
67.80810146308627,-160.63487797442053,0.005915230189565519,Rock
60.18222180357622,-156.7039852002273,0.013149653725738958,Rock
55.21639263140415,-143.4770781622557,0.01040364721557796,Soil
67.99645987622816,-153.62492063369106,0.032775934911725646,Soil
60.9945780764424,-148.97861427549535,0.02660924911017107,Soil
68.53316746661137,-160.86432309116088,0.003436801340204113,Soil
68.49067967924954,-160.38506354859192,0.014313730893624964,Soil
66.94213237654304,-164.0191532096045,0.012337299637002504,Rock
59.1222844889742,-160.94555848626806,0.015269941795148652,Rock
60.39136820042695,-158.313831863233,0.032753597915066206,Rock
66.915913401236,-160.75174837735807,0.021009869561513392,Rock
59.43690807218789,-162.87113918983067,0.011693084592572726,Soil
57.372898453605295,-162.10473909358558,0.007542647821736491,Soil
62.795217674416904,-153.94130956721457,0.005792768110098548,Soil
68.10616683825093,-160.047990758261,0.015732285219264373,Stream
64.74441715344962,-156.25752333484618,0.02177921745639143,Rock
62.98085638125111,-152.91798549948345,0.0288023401648599,Rock
56.36047091279076,-148.43052411289523,0.005720396207802313,Soil
63.61010117378838,-164.05650864381363,0.0032715059493097966,Rock
68.86075390145969,-145.81415042618298,0.042388215127603796,Rock
56.96117621331133,-149.93039065221822,0.016650037162520465,Soil
62.25661513309231,-163.03778323322706,0.014739503905736107,Stream
67.28322300699138,-144.03411302143735,0.017981662489371223,Stream
65.37076064855886,-142.89906238723648,0.017260554553734958,Stream
64.75822037393375,-163.53412896348328,0.01733719510487935,Soil
64.83477717581953,-158.3549364444671,0.00984846997984274,Rock
60.03287611707657,-145.65116928496653,0.02067323751904258,Soil
59.11028581970291,-147.0417674307922,0.013421571249642493,Soil
66.33105617669919,-160.57149553544696,0.007908341220993535,Rock
66.34158752550853,-159.97561623991896,0.009369772429489135,Stream
67.13901246012145,-156.10866953300683,0.020878123855307965,Stream
67.7853677357906,-153.37144835541548,0.013955384703852552,Soil
62.15879358405313,-150.1618854832729,0.06643637652956304,Stream
62.021228125620794,-156.14607265032546,0.008888280337476007,Soil
66.17613250553485,-153.89916681280445,0.018415148492440053,Soil
64.0994950308887,-147.06069748478984,0.016420074666129776,Rock
64.82753628160785,-164.11960313062565,0.024520378201299473,Rock
66.14109737210542,-158.9415133357435,0.015901946033955238,Rock
67.46007478544593,-147.87960993877073,0.05014141193786926,Soil
59.7319321959215,-143.51503589550722,0.004858800883576661,Rock
60.25816133695922,-152.719741389224,0.026184020942551622,Stream
56.315747157772165,-152.22927635363243,0.03167032514429444,Stream
63.09592197394643,-162.42787172784537,0.009861810779737008,Soil
55.50319183315439,-154.2621031962371,0.030727392163415804,Soil
61.518372253854444,-152.21718560507944,0.01514170494616214,Rock
62.59702488590607,-159.18070791276648,0.04150636534986671,Soil
59.011577529795986,-158.53816245721487,0.07877835698730412,Soil
63.27166564796615,-155.94518008548906,0.014191381834802959,Stream
55.42700349914669,-164.51829125333455,0.004316874334154312,Stream
55.522874642489,-157.27010002600372,0.034373215972646504,Rock
66.51640784923521,-159.92524783208293,0.0424946222463978,Soil
60.04266897975768,-157.14006354773005,0.010050941575786702,Soil
56.77884717712639,-162.12570883633796,0.005522532450525659,Stream
62.31140564076726,-143.62734526224253,0.014327399443803523,Soil
65.77990974338056,-150.75378111470283,0.008277473683063986,Stream
58.0214943849558,-148.70154434053225,0.00899412530394793,Rock
63.720466661466006,-146.0598902734239,0.009902138795519334,Stream
56.194864509912755,-153.03738722570262,0.00807101200279795,Soil
55.723544096360506,-162.91391308590184,0.006713371127449925,Rock
62.438964841954075,-152.10944299635486,0.028546650166547546,Stream
62.56889170254149,-150.9158131674989,0.08445754606479185,Stream
63.92401862097489,-147.10945261957607,0.010526258144502535,Rock
65.16527867211727,-154.6401708904877,0.04595233434831591,Rock
68.66192911247549,-161.93807273290648,0.007474288595962983,Stream
62.228204876216736,-158.1893782608306,0.014332815199826404,Soil
59.521390621177446,-156.28602488643276,0.02749213284922574,Stream
66.13260672676185,-149.49798620804157,0.0098009965199122,Rock
58.79165151766904,-151.30132068794612,0.02714707157118874,Stream
61.14559988987891,-156.4536785784517,0.01959869094065653,Rock
56.098389338791726,-141.32363402896848,0.014896553160881407,Rock
55.354910407816405,-150.4614043354347,0.018213599412433643,Soil
68.47707780549095,-159.30655699833613,0.08472542667852508,Rock
66.70372168717088,-162.55722065711032,0.0053081017925158975,Rock
64.74363888531177,-161.33138065957604,0.006871199520063571,Soil
60.72534122179978,-159.0970145187718,0.007807563486766559,Rock
57.42612048099184,-161.14364704177066,0.005610701662267669,Soil
57.190118597395205,-160.52239142276866,0.005499200994902624,Soil
58.50340057430434,-158.15771595134768,0.0326189942874609,Rock
62.68917330588569,-160.8390337129259,0.034495574839580066,Rock
65.00434291780087,-143.4776298089658,0.01136308617356422,Stream
64.24276327404824,-163.0743901041206,0.0044277653627607565,Soil
58.9190745572432,-152.41172665031388,0.028544430064990554,Stream
68.36811392928472,-155.15047615224813,0.01136330041773542,Rock
65.33055683374076,-141.42291319419346,0.023918543809459222,Stream
62.76095673515961,-162.31106634796674,0.010970359971476969,Soil
63.56409044728093,-155.4514656229022,0.00589790403575322,Stream
60.87440087398906,-141.73270960139115,0.04882481189872262,Soil
58.4682338530162,-144.22782897854447,0.06543448543799157,Rock
59.98361750111766,-145.39027029721728,0.011491541079690849,Rock
65.60984554650116,-158.81033215092145,0.010242701461876674,Soil
55.20150884081658,-160.89869790263842,0.009818930186271068,Rock
56.625016967096826,-148.95256272181365,0.02153948433035526,Rock
55.644036988304535,-142.69497626093795,0.01834980097706045,Rock
55.57020323246558,-151.6376905676657,0.07274117466349245,Rock
66.9764481761541,-151.28129545272242,0.019969598860146674,Soil
64.85121003132033,-158.28050175215319,0.00792140624872757,Stream
61.63843360722255,-146.53216960339353,0.007222231469532661,Stream
56.369678249114024,-160.51095003461944,0.0048488467633996685,Rock
61.88262225163565,-157.23169832629816,0.015908108302965938,Stream
61.62860479092792,-154.789525473206,0.08417664368597842,Stream
57.42482617874021,-152.81735091157307,0.011229053897064406,Rock
61.07392308933162,-159.18216642203808,0.015430349835527931,Rock
60.57906628156323,-162.24391620625912,0.008856069478206793,Stream
63.62190137273103,-150.34511898140082,0.06455350842549062,Soil
63.891311112147015,-158.07286672223387,0.11643460593565273,Rock
55.634256136808624,-151.0502826858573,0.00969454394204886,Soil
60.2445766047706,-161.29529483341915,0.006658292791333191,Stream
63.76203881999931,-153.4526375554844,0.05243430503071624,Rock
